* Measurement data measured by REW V5.19
* Source: Vector average
* Format: Vector average
* Dated: Feb 2, 2019 7:16:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 65.0 dB
* Note: Vector average of Feb 2 19:08:03, Feb 2 19:10:03, Feb 2 19:11:53, Feb 2 19:13:10, Feb 2 19:14:39, Feb 2 19:16:14
* Measurement: Vector average
* Smoothing: 1/12 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 9.887695 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
11165.406 65.614 -119.645
11165.772 65.614 -120.070
11166.139 65.614 -120.500
11166.505 65.614 -120.926
11166.871 65.614 -121.352
11167.237 65.614 -121.781
11167.604 65.614 -122.207
11167.970 65.615 -122.637
11168.336 65.615 -123.062
11168.702 65.615 -123.488
11169.068 65.615 -123.918
11169.435 65.615 -124.344
11169.801 65.615 -124.770
11170.167 65.615 -125.199
11170.533 65.615 -125.625
11170.899 65.615 -126.051
11171.266 65.616 -126.480
11171.632 65.616 -126.906
11171.998 65.616 -127.332
11172.364 65.616 -127.758
11172.730 65.616 -128.188
11173.097 65.616 -128.613
11173.463 65.616 -129.039
11173.829 65.616 -129.465
11174.195 65.616 -129.891
11174.562 65.616 -130.320
11174.928 65.617 -130.746
11175.294 65.617 -131.172
11175.660 65.617 -131.598
11176.026 65.617 -132.023
11176.393 65.617 -132.449
11176.759 65.617 -132.879
11177.125 65.617 -133.305
11177.491 65.617 -133.730
11177.857 65.617 -134.156
11178.224 65.617 -134.582
11178.590 65.618 -135.008
11178.956 65.618 -135.434
11179.322 65.618 -135.859
11179.688 65.618 -136.285
11180.055 65.618 -136.711
11180.421 65.618 -137.137
11180.787 65.618 -137.562
11181.153 65.618 -137.992
11181.520 65.618 -138.418
11181.886 65.618 -138.844
11182.252 65.619 -139.270
11182.618 65.619 -139.695
11182.984 65.619 -140.121
11183.351 65.619 -140.547
11183.717 65.619 -140.969
11184.083 65.619 -141.395
11184.449 65.619 -141.820
11184.815 65.619 -142.246
11185.182 65.619 -142.672
11185.548 65.619 -143.098
11185.914 65.620 -143.523
11186.280 65.620 -143.949
11186.646 65.620 -144.375
11187.013 65.620 -144.801
11187.379 65.620 -145.227
11187.745 65.620 -145.652
11188.111 65.620 -146.074
11188.478 65.620 -146.500
11188.844 65.620 -146.926
11189.210 65.620 -147.352
11189.576 65.620 -147.777
11189.942 65.621 -148.203
11190.309 65.621 -148.625
11190.675 65.621 -149.051
11191.041 65.621 -149.477
11191.407 65.621 -149.902
11191.773 65.621 -150.328
11192.140 65.621 -150.750
11192.506 65.621 -151.176
11192.872 65.621 -151.602
11193.238 65.621 -152.027
11193.604 65.621 -152.449
11193.971 65.622 -152.875
11194.337 65.622 -153.301
11194.703 65.622 -153.727
11195.069 65.622 -154.148
11195.436 65.622 -154.574
11195.802 65.622 -155.000
11196.168 65.622 -155.422
11196.534 65.622 -155.848
11196.900 65.622 -156.273
11197.267 65.622 -156.695
11197.633 65.622 -157.121
11197.999 65.622 -157.547
11198.365 65.623 -157.969
11198.731 65.623 -158.395
11199.098 65.623 -158.820
11199.464 65.623 -159.242
11199.830 65.623 -159.668
11200.196 65.623 -160.090
11200.562 65.623 -160.516
11200.929 65.623 -160.941
11201.295 65.623 -161.363
11201.661 65.623 -161.789
11202.027 65.623 -162.211
11202.394 65.623 -162.637
11202.760 65.623 -163.062
11203.126 65.624 -163.484
11203.492 65.624 -163.910
11203.858 65.624 -164.332
11204.225 65.624 -164.758
11204.591 65.624 -165.180
11204.957 65.624 -165.605
11205.323 65.624 -166.027
11205.689 65.624 -166.453
11206.056 65.624 -166.875
11206.422 65.624 -167.301
11206.788 65.624 -167.723
11207.154 65.624 -168.148
11207.521 65.624 -168.570
11207.887 65.625 -168.996
11208.253 65.625 -169.418
11208.619 65.625 -169.844
11208.985 65.625 -170.266
11209.352 65.625 -170.688
11209.718 65.625 -171.113
11210.084 65.625 -171.535
11210.450 65.625 -171.961
11210.816 65.625 -172.383
11211.183 65.625 -172.805
11211.549 65.625 -173.230
11211.915 65.625 -173.652
11212.281 65.625 -174.078
11212.647 65.625 -174.500
11213.014 65.625 -174.922
11213.380 65.626 -175.348
11213.746 65.626 -175.770
11214.112 65.626 -176.195
11214.479 65.626 -176.617
11214.845 65.626 -177.039
11215.211 65.626 -177.465
11215.577 65.626 -177.887
11215.943 65.626 -178.309
11216.310 65.626 -178.734
11216.676 65.626 -179.156
11217.042 65.626 -179.578
11217.408 65.626 180.000
11217.774 65.626 179.574
11218.141 65.626 179.152
11218.507 65.626 178.730
11218.873 65.626 178.305
11219.239 65.626 177.883
11219.605 65.627 177.461
11219.972 65.627 177.039
11220.338 65.627 176.613
11220.704 65.627 176.191
11221.070 65.627 175.770
11221.437 65.627 175.348
11221.803 65.627 174.922
11222.169 65.627 174.500
11222.535 65.627 174.078
11222.901 65.627 173.656
11223.268 65.627 173.230
11223.634 65.627 172.809
11224.000 65.627 172.387
11224.366 65.627 171.965
11224.732 65.627 171.543
11225.099 65.627 171.117
11225.465 65.627 170.695
11225.831 65.627 170.273
11226.197 65.627 169.852
11226.563 65.627 169.430
11226.930 65.628 169.004
11227.296 65.628 168.582
11227.662 65.628 168.160
11228.028 65.628 167.738
11228.395 65.628 167.316
11228.761 65.628 166.895
11229.127 65.628 166.469
11229.493 65.628 166.047
11229.859 65.628 165.625
11230.226 65.628 165.203
11230.592 65.628 164.781
11230.958 65.628 164.359
11231.324 65.628 163.938
11231.690 65.628 163.516
11232.057 65.628 163.090
11232.423 65.628 162.668
11232.789 65.628 162.246
11233.155 65.628 161.824
11233.521 65.628 161.402
11233.888 65.628 160.980
11234.254 65.628 160.559
11234.620 65.628 160.137
11234.986 65.628 159.715
11235.353 65.628 159.293
11235.719 65.628 158.871
11236.085 65.629 158.445
11236.451 65.629 158.023
11236.817 65.629 157.602
11237.184 65.629 157.180
11237.550 65.629 156.758
11237.916 65.629 156.336
11238.282 65.629 155.914
11238.648 65.629 155.492
11239.015 65.629 155.070
11239.381 65.629 154.648
11239.747 65.629 154.227
11240.113 65.629 153.805
11240.479 65.629 153.383
11240.846 65.629 152.961
11241.212 65.629 152.539
11241.578 65.629 152.117
11241.944 65.629 151.695
11242.311 65.629 151.273
11242.677 65.629 150.852
11243.043 65.629 150.430
11243.409 65.629 150.008
11243.775 65.629 149.586
11244.142 65.629 149.164
11244.508 65.629 148.742
11244.874 65.629 148.320
11245.240 65.629 147.898
11245.606 65.629 147.477
11245.973 65.629 147.055
11246.339 65.629 146.633
11246.705 65.629 146.211
11247.071 65.629 145.789
11247.438 65.629 145.367
11247.804 65.629 144.945
11248.170 65.629 144.523
11248.536 65.629 144.102
11248.902 65.629 143.680
11249.269 65.629 143.258
11249.635 65.629 142.836
11250.001 65.629 142.414
11250.367 65.629 141.992
11250.733 65.629 141.570
11251.100 65.629 141.148
11251.466 65.629 140.727
11251.832 65.629 140.305
11252.198 65.629 139.883
11252.564 65.629 139.461
11252.931 65.629 139.039
11253.297 65.629 138.617
11253.663 65.629 138.195
11254.029 65.629 137.773
11254.396 65.629 137.352
11254.762 65.629 136.934
11255.128 65.629 136.512
11255.494 65.629 136.090
11255.860 65.629 135.668
11256.227 65.629 135.246
11256.593 65.630 134.824
11256.959 65.630 134.402
11257.325 65.630 133.980
11257.691 65.630 133.559
11258.058 65.630 133.137
11258.424 65.630 132.715
11258.790 65.630 132.293
11259.156 65.630 131.871
11259.522 65.629 131.449
11259.889 65.629 131.027
11260.255 65.629 130.609
11260.621 65.629 130.188
11260.987 65.629 129.766
11261.354 65.629 129.344
11261.720 65.629 128.922
11262.086 65.629 128.500
11262.452 65.629 128.078
11262.818 65.629 127.656
11263.185 65.629 127.234
11263.551 65.629 126.812
11263.917 65.629 126.391
11264.283 65.629 125.969
11264.649 65.629 125.547
11265.016 65.629 125.129
11265.382 65.629 124.707
11265.748 65.629 124.285
11266.114 65.629 123.863
11266.480 65.629 123.441
11266.847 65.629 123.020
11267.213 65.629 122.598
11267.579 65.629 122.176
11267.945 65.629 121.754
11268.312 65.629 121.332
11268.678 65.629 120.910
11269.044 65.629 120.488
11269.410 65.629 120.066
11269.776 65.629 119.648
11270.143 65.629 119.227
11270.509 65.629 118.805
11270.875 65.629 118.383
11271.241 65.629 117.961
11271.607 65.629 117.539
11271.974 65.629 117.117
11272.340 65.629 116.695
11272.706 65.629 116.273
11273.072 65.629 115.852
11273.438 65.629 115.430
11273.805 65.629 115.008
11274.171 65.629 114.586
11274.537 65.629 114.168
11274.903 65.629 113.746
11275.270 65.629 113.324
11275.636 65.629 112.902
11276.002 65.629 112.480
11276.368 65.629 112.059
11276.734 65.629 111.637
11277.101 65.629 111.215
11277.467 65.629 110.793
11277.833 65.629 110.371
11278.199 65.629 109.949
11278.565 65.629 109.527
11278.932 65.629 109.105
11279.298 65.629 108.684
11279.664 65.628 108.262
11280.030 65.628 107.844
11280.396 65.628 107.422
11280.763 65.628 107.000
11281.129 65.628 106.578
11281.495 65.628 106.156
11281.861 65.628 105.734
11282.228 65.628 105.312
11282.594 65.628 104.891
11282.960 65.628 104.469
11283.326 65.628 104.047
11283.692 65.628 103.625
11284.059 65.628 103.203
11284.425 65.628 102.781
11284.791 65.628 102.359
11285.157 65.628 101.938
11285.523 65.628 101.516
11285.890 65.628 101.094
11286.256 65.628 100.672
11286.622 65.628 100.250
11286.988 65.628 99.828
11287.354 65.628 99.406
11287.721 65.628 98.984
11288.087 65.628 98.562
11288.453 65.627 98.141
11288.819 65.627 97.719
11289.186 65.627 97.297
11289.552 65.627 96.875
11289.918 65.627 96.453
11290.284 65.627 96.031
11290.650 65.627 95.609
11291.017 65.627 95.188
11291.383 65.627 94.766
11291.749 65.627 94.344
11292.115 65.627 93.922
11292.481 65.627 93.500
11292.848 65.627 93.078
11293.214 65.627 92.656
11293.580 65.627 92.234
11293.946 65.627 91.812
11294.312 65.627 91.391
11294.679 65.627 90.969
11295.045 65.626 90.547
11295.411 65.626 90.125
11295.777 65.626 89.703
11296.144 65.626 89.281
11296.510 65.626 88.859
11296.876 65.626 88.438
11297.242 65.626 88.016
11297.608 65.626 87.594
11297.975 65.626 87.168
11298.341 65.626 86.746
11298.707 65.626 86.324
11299.073 65.626 85.902
11299.439 65.626 85.480
11299.806 65.626 85.059
11300.172 65.626 84.637
11300.538 65.626 84.215
11300.904 65.625 83.793
11301.271 65.625 83.371
11301.637 65.625 82.949
11302.003 65.625 82.523
11302.369 65.625 82.102
11302.735 65.625 81.680
11303.102 65.625 81.258
11303.468 65.625 80.836
11303.834 65.625 80.414
11304.200 65.625 79.992
11304.566 65.625 79.570
11304.933 65.625 79.145
11305.299 65.625 78.723
11305.665 65.624 78.301
11306.031 65.624 77.879
11306.397 65.624 77.457
11306.764 65.624 77.035
11307.130 65.624 76.609
11307.496 65.624 76.188
11307.862 65.624 75.766
11308.229 65.624 75.344
11308.595 65.624 74.922
11308.961 65.624 74.496
11309.327 65.624 74.074
11309.693 65.624 73.652
11310.060 65.623 73.230
11310.426 65.623 72.809
11310.792 65.623 72.383
11311.158 65.623 71.961
11311.524 65.623 71.539
11311.891 65.623 71.117
11312.257 65.623 70.691
11312.623 65.623 70.270
11312.989 65.623 69.848
11313.355 65.623 69.426
11313.722 65.623 69.000
11314.088 65.623 68.578
11314.454 65.622 68.156
11314.820 65.622 67.734
11315.187 65.622 67.309
11315.553 65.622 66.887
11315.919 65.622 66.465
11316.285 65.622 66.039
11316.651 65.622 65.617
11317.018 65.622 65.195
11317.384 65.622 64.770
11317.750 65.622 64.348
11318.116 65.621 63.926
11318.482 65.621 63.500
11318.849 65.621 63.078
11319.215 65.621 62.656
11319.581 65.621 62.230
11319.947 65.621 61.809
11320.313 65.621 61.387
11320.680 65.621 60.961
11321.046 65.621 60.539
11321.412 65.621 60.117
11321.778 65.620 59.691
11322.145 65.620 59.270
11322.511 65.620 58.844
11322.877 65.620 58.422
11323.243 65.620 57.996
11323.609 65.620 57.574
11323.976 65.620 57.152
11324.342 65.620 56.727
11324.708 65.620 56.305
11325.074 65.619 55.879
11325.440 65.619 55.457
11325.807 65.619 55.031
11326.173 65.619 54.609
11326.539 65.619 54.184
11326.905 65.619 53.762
11327.271 65.619 53.336
11327.638 65.619 52.914
11328.004 65.619 52.488
11328.370 65.618 52.066
11328.736 65.618 51.641
11329.103 65.618 51.219
11329.469 65.618 50.793
11329.835 65.618 50.371
11330.201 65.618 49.945
11330.567 65.618 49.523
11330.934 65.618 49.098
11331.300 65.618 48.676
11331.666 65.617 48.250
11332.032 65.617 47.824
11332.398 65.617 47.402
11332.765 65.617 46.977
11333.131 65.617 46.555
11333.497 65.617 46.129
11333.863 65.617 45.703
11334.229 65.617 45.281
11334.596 65.616 44.855
11334.962 65.616 44.430
11335.328 65.616 44.008
11335.694 65.616 43.582
11336.061 65.616 43.156
11336.427 65.616 42.734
11336.793 65.616 42.309
11337.159 65.616 41.883
11337.525 65.615 41.461
11337.892 65.615 41.035
11338.258 65.615 40.609
11338.624 65.615 40.184
11338.990 65.615 39.762
11339.356 65.615 39.336
11339.723 65.615 38.910
11340.089 65.614 38.484
11340.455 65.614 38.062
11340.821 65.614 37.637
11341.188 65.614 37.211
11341.554 65.614 36.785
11341.920 65.614 36.363
11342.286 65.614 35.938
11342.652 65.613 35.512
11343.019 65.613 35.086
11343.385 65.613 34.660
11343.751 65.613 34.234
11344.117 65.613 33.812
11344.483 65.613 33.387
11344.850 65.613 32.961
11345.216 65.612 32.535
11345.582 65.612 32.109
11345.948 65.612 31.684
11346.314 65.612 31.258
11346.681 65.612 30.832
11347.047 65.612 30.406
11347.413 65.612 29.980
11347.779 65.611 29.559
11348.146 65.611 29.133
11348.512 65.611 28.707
11348.878 65.611 28.281
11349.244 65.611 27.855
11349.610 65.611 27.430
11349.977 65.611 27.004
11350.343 65.610 26.578
11350.709 65.610 26.152
11351.075 65.610 25.727
11351.441 65.610 25.301
11351.808 65.610 24.875
11352.174 65.610 24.445
11352.540 65.609 24.020
11352.906 65.609 23.594
11353.272 65.609 23.168
11353.639 65.609 22.742
11354.005 65.609 22.316
11354.371 65.609 21.891
11354.737 65.609 21.465
11355.104 65.608 21.039
11355.470 65.608 20.613
11355.836 65.608 20.184
11356.202 65.608 19.758
11356.568 65.608 19.332
11356.935 65.608 18.906
11357.301 65.607 18.480
11357.667 65.607 18.055
11358.033 65.607 17.625
11358.399 65.607 17.199
11358.766 65.607 16.773
11359.132 65.607 16.348
11359.498 65.606 15.918
11359.864 65.606 15.492
11360.230 65.606 15.066
11360.597 65.606 14.641
11360.963 65.606 14.211
11361.329 65.606 13.785
11361.695 65.605 13.359
11362.062 65.605 12.930
11362.428 65.605 12.504
11362.794 65.605 12.078
11363.160 65.605 11.648
11363.526 65.605 11.223
11363.893 65.604 10.793
11364.259 65.604 10.367
11364.625 65.604 9.941
11364.991 65.604 9.512
11365.357 65.604 9.086
11365.724 65.604 8.656
11366.090 65.603 8.230
11366.456 65.603 7.805
11366.822 65.603 7.375
11367.188 65.603 6.949
11367.555 65.603 6.520
11367.921 65.602 6.094
11368.287 65.602 5.664
11368.653 65.602 5.238
11369.020 65.602 4.809
11369.386 65.602 4.383
11369.752 65.602 3.953
11370.118 65.601 3.523
11370.484 65.601 3.098
11370.851 65.601 2.668
11371.217 65.601 2.242
11371.583 65.601 1.812
11371.949 65.600 1.383
11372.315 65.600 0.957
11372.682 65.600 0.527
11373.048 65.600 0.098
11373.414 65.600 -0.328
11373.780 65.599 -0.758
11374.146 65.599 -1.188
11374.513 65.599 -1.613
11374.879 65.599 -2.043
11375.245 65.599 -2.473
11375.611 65.599 -2.898
11375.978 65.598 -3.328
11376.344 65.598 -3.758
11376.710 65.598 -4.188
11377.076 65.598 -4.613
11377.442 65.598 -5.043
11377.809 65.597 -5.473
11378.175 65.597 -5.902
11378.541 65.597 -6.332
11378.907 65.597 -6.762
11379.273 65.597 -7.188
11379.640 65.596 -7.617
11380.006 65.596 -8.047
11380.372 65.596 -8.477
11380.738 65.596 -8.906
11381.104 65.596 -9.336
11381.471 65.595 -9.766
11381.837 65.595 -10.195
11382.203 65.595 -10.625
11382.569 65.595 -11.055
11382.936 65.595 -11.484
11383.302 65.594 -11.914
11383.668 65.594 -12.344
11384.034 65.594 -12.773
11384.400 65.594 -13.203
11384.767 65.594 -13.633
11385.133 65.593 -14.062
11385.499 65.593 -14.492
11385.865 65.593 -14.922
11386.231 65.593 -15.352
11386.598 65.592 -15.781
11386.964 65.592 -16.211
11387.330 65.592 -16.641
11387.696 65.592 -17.070
11388.062 65.592 -17.504
11388.429 65.591 -17.934
11388.795 65.591 -18.363
11389.161 65.591 -18.793
11389.527 65.591 -19.223
11389.894 65.591 -19.656
11390.260 65.590 -20.086
11390.626 65.590 -20.516
11390.992 65.590 -20.945
11391.358 65.590 -21.375
11391.725 65.590 -21.809
11392.091 65.589 -22.238
11392.457 65.589 -22.668
11392.823 65.589 -23.102
11393.189 65.589 -23.531
11393.556 65.588 -23.961
11393.922 65.588 -24.395
11394.288 65.588 -24.824
11394.654 65.588 -25.254
11395.021 65.588 -25.688
11395.387 65.587 -26.117
11395.753 65.587 -26.551
11396.119 65.587 -26.980
11396.485 65.587 -27.414
11396.852 65.586 -27.844
11397.218 65.586 -28.277
11397.584 65.586 -28.707
11397.950 65.586 -29.141
11398.316 65.586 -29.570
11398.683 65.585 -30.004
11399.049 65.585 -30.434
11399.415 65.585 -30.867
11399.781 65.585 -31.297
11400.147 65.584 -31.730
11400.514 65.584 -32.160
11400.880 65.584 -32.594
11401.246 65.584 -33.027
11401.612 65.583 -33.457
11401.979 65.583 -33.891
11402.345 65.583 -34.324
11402.711 65.583 -34.754
11403.077 65.583 -35.188
11403.443 65.582 -35.621
11403.810 65.582 -36.051
11404.176 65.582 -36.484
11404.542 65.582 -36.918
11404.908 65.581 -37.352
11405.274 65.581 -37.781
11405.641 65.581 -38.215
11406.007 65.581 -38.648
11406.373 65.580 -39.082
11406.739 65.580 -39.516
11407.105 65.580 -39.949
11407.472 65.580 -40.379
11407.838 65.579 -40.812
11408.204 65.579 -41.246
11408.570 65.579 -41.680
11408.937 65.579 -42.113
11409.303 65.578 -42.547
11409.669 65.578 -42.980
11410.035 65.578 -43.414
11410.401 65.578 -43.848
11410.768 65.577 -44.281
11411.134 65.577 -44.715
11411.500 65.577 -45.148
11411.866 65.577 -45.582
11412.232 65.577 -46.016
11412.599 65.576 -46.449
11412.965 65.576 -46.883
11413.331 65.576 -47.316
11413.697 65.576 -47.750
11414.063 65.575 -48.184
11414.430 65.575 -48.617
11414.796 65.575 -49.055
11415.162 65.575 -49.488
11415.528 65.574 -49.922
11415.895 65.574 -50.355
11416.261 65.574 -50.789
11416.627 65.574 -51.223
11416.993 65.573 -51.660
11417.359 65.573 -52.094
11417.726 65.573 -52.527
11418.092 65.572 -52.961
11418.458 65.572 -53.398
11418.824 65.572 -53.832
11419.190 65.572 -54.266
11419.557 65.571 -54.703
11419.923 65.571 -55.137
11420.289 65.571 -55.570
11420.655 65.571 -56.008
11421.021 65.570 -56.441
11421.388 65.570 -56.879
11421.754 65.570 -57.312
11422.120 65.570 -57.746
11422.486 65.569 -58.184
11422.853 65.569 -58.617
11423.219 65.569 -59.055
11423.585 65.569 -59.488
11423.951 65.568 -59.926
11424.317 65.568 -60.359
11424.684 65.568 -60.797
11425.050 65.568 -61.234
11425.416 65.567 -61.668
11425.782 65.567 -62.105
11426.148 65.567 -62.539
11426.515 65.567 -62.977
11426.881 65.566 -63.414
11427.247 65.566 -63.848
11427.613 65.566 -64.285
11427.979 65.565 -64.723
11428.346 65.565 -65.156
11428.712 65.565 -65.594
11429.078 65.565 -66.031
11429.444 65.564 -66.465
11429.811 65.564 -66.902
11430.177 65.564 -67.340
11430.543 65.564 -67.777
11430.909 65.563 -68.211
11431.275 65.563 -68.648
11431.642 65.563 -69.086
11432.008 65.562 -69.523
11432.374 65.562 -69.961
