* Measurement data measured by REW V5.19
* Source: Vector average
* Format: Vector average
* Dated: Feb 2, 2019 7:27:44 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 65.0 dB
* Note: Vector average of Feb 2 19:20:37, Feb 2 19:21:44, Feb 2 19:23:07, Feb 2 19:24:30, Feb 2 19:25:49, Feb 2 19:27:21
* Measurement: Vector average
* Smoothing: 1/12 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 9.887695 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
19205.934 52.762 -171.250
19206.301 52.761 -172.188
19206.668 52.760 -173.141
19207.031 52.759 -174.094
19207.398 52.758 -175.031
19207.766 52.756 -175.984
19208.133 52.755 -176.922
19208.496 52.754 -177.875
19208.863 52.753 -178.812
19209.230 52.752 -179.766
19209.598 52.751 179.297
19209.961 52.750 178.344
19210.328 52.748 177.406
19210.695 52.747 176.453
19211.062 52.746 175.516
19211.426 52.745 174.562
19211.793 52.744 173.625
19212.160 52.743 172.688
19212.527 52.742 171.734
19212.891 52.741 170.797
19213.258 52.739 169.844
19213.625 52.738 168.906
19213.992 52.737 167.969
19214.355 52.736 167.016
19214.723 52.735 166.078
19215.090 52.734 165.141
19215.457 52.733 164.188
19215.820 52.731 163.250
19216.188 52.730 162.312
19216.555 52.729 161.359
19216.922 52.728 160.422
19217.285 52.727 159.484
19217.652 52.726 158.547
19218.020 52.725 157.594
19218.387 52.724 156.656
19218.750 52.722 155.719
19219.117 52.721 154.781
19219.484 52.720 153.828
19219.852 52.719 152.891
19220.215 52.718 151.953
19220.582 52.717 151.016
19220.949 52.716 150.078
19221.316 52.715 149.141
19221.680 52.713 148.188
19222.047 52.712 147.250
19222.414 52.711 146.312
19222.781 52.710 145.375
19223.145 52.709 144.438
19223.512 52.708 143.500
19223.879 52.707 142.562
19224.246 52.705 141.625
19224.609 52.704 140.688
19224.977 52.703 139.750
19225.344 52.702 138.812
19225.711 52.701 137.875
19226.074 52.700 136.938
19226.441 52.699 136.000
19226.809 52.698 135.062
19227.176 52.696 134.125
19227.539 52.695 133.188
19227.906 52.694 132.250
19228.273 52.693 131.312
19228.641 52.692 130.375
19229.004 52.691 129.438
19229.371 52.690 128.500
19229.738 52.688 127.578
19230.105 52.687 126.641
19230.469 52.686 125.703
19230.836 52.685 124.766
19231.203 52.684 123.828
19231.570 52.683 122.891
19231.934 52.682 121.969
19232.301 52.681 121.031
19232.668 52.679 120.094
19233.035 52.678 119.156
19233.398 52.677 118.219
19233.766 52.676 117.297
19234.133 52.675 116.359
19234.500 52.674 115.422
19234.863 52.673 114.500
19235.230 52.671 113.562
19235.598 52.670 112.625
19235.965 52.669 111.703
19236.328 52.668 110.766
19236.695 52.667 109.828
19237.062 52.666 108.906
19237.430 52.665 107.969
19237.793 52.664 107.031
19238.160 52.662 106.109
19238.527 52.661 105.172
19238.895 52.660 104.250
19239.258 52.659 103.312
19239.625 52.658 102.375
19239.992 52.657 101.453
19240.359 52.656 100.516
19240.723 52.654 99.594
19241.090 52.653 98.656
19241.457 52.652 97.734
19241.824 52.651 96.797
19242.188 52.650 95.875
19242.555 52.649 94.938
19242.922 52.648 94.016
19243.289 52.647 93.094
19243.652 52.645 92.156
19244.020 52.644 91.234
19244.387 52.643 90.297
19244.754 52.642 89.375
19245.117 52.641 88.453
19245.484 52.640 87.516
19245.852 52.639 86.594
19246.219 52.637 85.656
19246.582 52.636 84.734
19246.949 52.635 83.812
19247.316 52.634 82.891
19247.684 52.633 81.953
19248.047 52.632 81.031
19248.414 52.631 80.109
19248.781 52.630 79.172
19249.148 52.628 78.250
19249.512 52.627 77.328
19249.879 52.626 76.406
19250.246 52.625 75.484
19250.613 52.624 74.547
19250.977 52.623 73.625
19251.344 52.622 72.703
19251.711 52.620 71.781
19252.078 52.619 70.859
19252.441 52.618 69.938
19252.809 52.617 69.000
19253.176 52.616 68.078
19253.543 52.615 67.156
19253.906 52.614 66.234
19254.273 52.613 65.312
19254.641 52.611 64.391
19255.008 52.610 63.469
19255.371 52.609 62.547
19255.738 52.608 61.625
19256.105 52.607 60.703
19256.473 52.606 59.781
19256.836 52.605 58.859
19257.203 52.603 57.938
19257.570 52.602 57.016
19257.938 52.601 56.094
19258.301 52.600 55.172
19258.668 52.599 54.250
19259.035 52.598 53.328
19259.402 52.597 52.406
19259.766 52.596 51.500
19260.133 52.594 50.578
19260.500 52.593 49.656
19260.867 52.592 48.734
19261.230 52.591 47.812
19261.598 52.590 46.891
19261.965 52.589 45.969
19262.332 52.588 45.062
19262.695 52.586 44.141
19263.062 52.585 43.219
19263.430 52.584 42.297
19263.797 52.583 41.391
19264.160 52.582 40.469
19264.527 52.581 39.547
19264.895 52.580 38.625
19265.262 52.579 37.719
19265.625 52.577 36.797
19265.992 52.576 35.875
19266.359 52.575 34.969
19266.727 52.574 34.047
19267.090 52.573 33.125
19267.457 52.572 32.219
19267.824 52.571 31.297
19268.191 52.569 30.391
19268.555 52.568 29.469
19268.922 52.567 28.547
19269.289 52.566 27.641
19269.656 52.565 26.719
19270.020 52.564 25.812
19270.387 52.563 24.891
19270.754 52.562 23.984
19271.121 52.560 23.062
19271.484 52.559 22.156
19271.852 52.558 21.234
19272.219 52.557 20.328
19272.586 52.556 19.422
19272.949 52.555 18.500
19273.316 52.554 17.594
19273.684 52.552 16.672
19274.051 52.551 15.766
19274.414 52.550 14.844
19274.781 52.549 13.938
19275.148 52.548 13.031
19275.516 52.547 12.109
19275.879 52.546 11.203
19276.246 52.544 10.297
19276.613 52.543 9.375
19276.980 52.542 8.469
19277.344 52.541 7.562
19277.711 52.540 6.656
19278.078 52.539 5.734
19278.445 52.538 4.828
19278.809 52.537 3.922
19279.176 52.535 3.016
19279.543 52.534 2.109
19279.910 52.533 1.188
19280.273 52.532 0.281
19280.641 52.531 -0.625
19281.008 52.530 -1.531
19281.375 52.529 -2.438
19281.738 52.527 -3.344
19282.105 52.526 -4.250
19282.473 52.525 -5.172
19282.840 52.524 -6.078
19283.203 52.523 -6.984
19283.570 52.522 -7.891
19283.938 52.521 -8.797
19284.305 52.520 -9.703
19284.668 52.518 -10.609
19285.035 52.517 -11.516
19285.402 52.516 -12.422
19285.770 52.515 -13.328
19286.133 52.514 -14.234
19286.500 52.513 -15.141
19286.867 52.512 -16.047
19287.234 52.510 -16.953
19287.598 52.509 -17.844
19287.965 52.508 -18.750
19288.332 52.507 -19.656
19288.699 52.506 -20.562
19289.062 52.505 -21.469
19289.430 52.504 -22.375
19289.797 52.503 -23.281
19290.164 52.501 -24.172
19290.527 52.500 -25.078
19290.895 52.499 -25.984
19291.262 52.498 -26.891
19291.629 52.497 -27.797
19291.992 52.496 -28.688
19292.359 52.495 -29.594
19292.727 52.493 -30.500
19293.094 52.492 -31.406
19293.457 52.491 -32.297
19293.824 52.490 -33.203
19294.191 52.489 -34.109
19294.559 52.488 -35.000
19294.922 52.487 -35.906
19295.289 52.486 -36.812
19295.656 52.484 -37.703
19296.023 52.483 -38.609
19296.387 52.482 -39.500
19296.754 52.481 -40.406
19297.121 52.480 -41.297
19297.488 52.479 -42.203
19297.852 52.478 -43.109
19298.219 52.476 -44.000
19298.586 52.475 -44.906
19298.953 52.474 -45.797
19299.316 52.473 -46.703
19299.684 52.472 -47.594
19300.051 52.471 -48.484
19300.418 52.470 -49.391
19300.781 52.469 -50.281
19301.148 52.467 -51.188
19301.516 52.466 -52.078
19301.883 52.465 -52.984
19302.246 52.464 -53.875
19302.613 52.463 -54.766
19302.980 52.462 -55.672
19303.348 52.461 -56.562
19303.711 52.459 -57.453
19304.078 52.458 -58.359
19304.445 52.457 -59.250
19304.812 52.456 -60.141
19305.176 52.455 -61.031
19305.543 52.454 -61.938
19305.910 52.453 -62.828
19306.277 52.451 -63.719
19306.641 52.450 -64.609
19307.008 52.449 -65.516
19307.375 52.448 -66.406
19307.742 52.447 -67.297
19308.105 52.446 -68.188
19308.473 52.445 -69.078
19308.840 52.444 -69.969
19309.207 52.442 -70.859
19309.570 52.441 -71.766
19309.938 52.440 -72.656
19310.305 52.439 -73.547
19310.672 52.438 -74.438
19311.035 52.437 -75.328
19311.402 52.436 -76.219
19311.770 52.434 -77.109
19312.137 52.433 -78.000
19312.500 52.432 -78.891
19312.867 52.431 -79.781
19313.234 52.430 -80.672
19313.602 52.429 -81.562
19313.965 52.428 -82.453
19314.332 52.427 -83.344
19314.699 52.425 -84.219
19315.066 52.424 -85.109
19315.430 52.423 -86.000
19315.797 52.422 -86.891
19316.164 52.421 -87.781
19316.531 52.420 -88.672
19316.895 52.419 -89.562
19317.262 52.418 -90.438
19317.629 52.416 -91.328
19317.996 52.415 -92.219
19318.359 52.414 -93.109
19318.727 52.413 -93.984
19319.094 52.412 -94.875
19319.461 52.411 -95.766
19319.824 52.410 -96.656
19320.191 52.408 -97.531
19320.559 52.407 -98.422
19320.926 52.406 -99.312
19321.289 52.405 -100.188
19321.656 52.404 -101.078
19322.023 52.403 -101.969
19322.391 52.402 -102.844
19322.754 52.401 -103.734
19323.121 52.399 -104.609
19323.488 52.398 -105.500
19323.855 52.397 -106.391
19324.219 52.396 -107.266
19324.586 52.395 -108.156
19324.953 52.394 -109.031
19325.320 52.393 -109.922
19325.684 52.391 -110.797
19326.051 52.390 -111.688
19326.418 52.389 -112.562
19326.785 52.388 -113.438
19327.148 52.387 -114.328
19327.516 52.386 -115.203
19327.883 52.385 -116.094
19328.250 52.384 -116.969
19328.613 52.382 -117.844
19328.980 52.381 -118.734
19329.348 52.380 -119.609
19329.715 52.379 -120.484
19330.078 52.378 -121.375
19330.445 52.377 -122.250
19330.812 52.376 -123.125
19331.180 52.374 -124.016
19331.543 52.373 -124.891
19331.910 52.372 -125.766
19332.277 52.371 -126.641
19332.645 52.370 -127.531
19333.008 52.369 -128.406
19333.375 52.368 -129.281
19333.742 52.367 -130.156
19334.109 52.365 -131.031
19334.473 52.364 -131.906
19334.840 52.363 -132.797
19335.207 52.362 -133.672
19335.574 52.361 -134.547
19335.938 52.360 -135.422
19336.305 52.359 -136.297
19336.672 52.357 -137.172
19337.039 52.356 -138.047
19337.402 52.355 -138.922
19337.770 52.354 -139.797
19338.137 52.353 -140.672
19338.504 52.352 -141.547
19338.867 52.351 -142.422
19339.234 52.350 -143.297
19339.602 52.348 -144.172
19339.969 52.347 -145.047
19340.332 52.346 -145.922
19340.699 52.345 -146.797
19341.066 52.344 -147.656
19341.434 52.343 -148.531
19341.797 52.342 -149.406
19342.164 52.340 -150.281
19342.531 52.339 -151.156
19342.898 52.338 -152.031
19343.262 52.337 -152.891
19343.629 52.336 -153.766
19343.996 52.335 -154.641
19344.363 52.334 -155.516
19344.727 52.333 -156.375
19345.094 52.331 -157.250
19345.461 52.330 -158.125
19345.828 52.329 -159.000
19346.191 52.328 -159.859
19346.559 52.327 -160.734
19346.926 52.326 -161.609
19347.293 52.325 -162.469
19347.656 52.324 -163.344
19348.023 52.322 -164.203
19348.391 52.321 -165.078
19348.758 52.320 -165.953
19349.121 52.319 -166.812
19349.488 52.318 -167.688
19349.855 52.317 -168.547
19350.223 52.316 -169.422
19350.586 52.314 -170.281
19350.953 52.313 -171.156
19351.320 52.312 -172.016
19351.688 52.311 -172.891
19352.051 52.310 -173.750
19352.418 52.309 -174.609
19352.785 52.308 -175.484
19353.152 52.307 -176.344
19353.516 52.305 -177.219
19353.883 52.304 -178.078
19354.250 52.303 -178.938
19354.617 52.302 -179.812
19354.980 52.301 179.328
19355.348 52.300 178.469
19355.715 52.299 177.609
19356.082 52.298 176.734
19356.445 52.296 175.875
19356.812 52.295 175.016
19357.180 52.294 174.156
19357.547 52.293 173.281
19357.910 52.292 172.422
19358.277 52.291 171.562
19358.645 52.290 170.703
19359.012 52.288 169.844
19359.375 52.287 168.969
19359.742 52.286 168.109
19360.109 52.285 167.250
19360.477 52.284 166.391
19360.840 52.283 165.531
19361.207 52.282 164.672
19361.574 52.281 163.812
19361.941 52.279 162.953
19362.305 52.278 162.094
19362.672 52.277 161.234
19363.039 52.276 160.375
19363.406 52.275 159.516
19363.770 52.274 158.656
19364.137 52.273 157.797
19364.504 52.272 156.938
19364.871 52.270 156.078
19365.234 52.269 155.219
19365.602 52.268 154.359
19365.969 52.267 153.516
19366.336 52.266 152.656
19366.699 52.265 151.797
19367.066 52.264 150.938
19367.434 52.263 150.078
19367.801 52.261 149.234
19368.164 52.260 148.375
19368.531 52.259 147.516
19368.898 52.258 146.656
19369.266 52.257 145.812
19369.629 52.256 144.953
19369.996 52.255 144.094
19370.363 52.254 143.234
19370.730 52.252 142.391
19371.094 52.251 141.531
19371.461 52.250 140.688
19371.828 52.249 139.828
19372.195 52.248 138.969
19372.559 52.247 138.125
19372.926 52.246 137.266
19373.293 52.244 136.422
19373.660 52.243 135.562
19374.023 52.242 134.719
19374.391 52.241 133.859
19374.758 52.240 133.016
19375.125 52.239 132.156
19375.488 52.238 131.312
19375.855 52.237 130.453
19376.223 52.235 129.609
19376.590 52.234 128.750
19376.953 52.233 127.906
19377.320 52.232 127.062
19377.688 52.231 126.203
19378.055 52.230 125.359
19378.418 52.229 124.500
19378.785 52.228 123.656
19379.152 52.226 122.812
19379.520 52.225 121.969
19379.883 52.224 121.109
19380.250 52.223 120.266
19380.617 52.222 119.422
19380.984 52.221 118.578
19381.348 52.220 117.719
19381.715 52.219 116.875
19382.082 52.217 116.031
19382.449 52.216 115.188
19382.812 52.215 114.344
19383.180 52.214 113.484
19383.547 52.213 112.641
19383.914 52.212 111.797
19384.277 52.211 110.953
19384.645 52.210 110.109
19385.012 52.208 109.266
19385.379 52.207 108.422
19385.742 52.206 107.578
19386.109 52.205 106.734
19386.477 52.204 105.891
19386.844 52.203 105.047
19387.207 52.202 104.203
19387.574 52.201 103.359
19387.941 52.199 102.516
19388.309 52.198 101.672
19388.672 52.197 100.828
19389.039 52.196 99.984
19389.406 52.195 99.156
19389.773 52.194 98.312
19390.137 52.193 97.469
19390.504 52.192 96.625
19390.871 52.190 95.781
19391.238 52.189 94.953
19391.602 52.188 94.109
19391.969 52.187 93.266
19392.336 52.186 92.422
19392.703 52.185 91.594
19393.066 52.184 90.750
19393.434 52.183 89.906
19393.801 52.181 89.062
19394.168 52.180 88.234
19394.531 52.179 87.391
19394.898 52.178 86.562
19395.266 52.177 85.719
19395.633 52.176 84.875
19395.996 52.175 84.047
19396.363 52.174 83.203
19396.730 52.172 82.375
19397.098 52.171 81.531
19397.461 52.170 80.703
19397.828 52.169 79.859
19398.195 52.168 79.031
19398.562 52.167 78.188
19398.926 52.166 77.359
19399.293 52.165 76.516
19399.660 52.163 75.688
19400.027 52.162 74.844
19400.391 52.161 74.016
19400.758 52.160 73.188
19401.125 52.159 72.344
19401.492 52.158 71.516
19401.855 52.157 70.688
19402.223 52.156 69.844
19402.590 52.154 69.016
19402.957 52.153 68.188
19403.320 52.152 67.359
19403.688 52.151 66.516
19404.055 52.150 65.688
19404.422 52.149 64.859
19404.785 52.148 64.031
19405.152 52.147 63.203
19405.520 52.146 62.359
19405.887 52.144 61.531
19406.250 52.143 60.703
19406.617 52.142 59.875
19406.984 52.141 59.047
19407.352 52.140 58.219
19407.715 52.139 57.391
19408.082 52.138 56.562
19408.449 52.137 55.734
19408.816 52.135 54.906
19409.180 52.134 54.078
19409.547 52.133 53.250
19409.914 52.132 52.422
19410.281 52.131 51.594
19410.645 52.130 50.766
19411.012 52.129 49.938
19411.379 52.128 49.109
19411.746 52.126 48.281
19412.109 52.125 47.453
19412.477 52.124 46.641
19412.844 52.123 45.812
19413.211 52.122 44.984
19413.574 52.121 44.156
19413.941 52.120 43.328
19414.309 52.119 42.516
19414.676 52.118 41.688
19415.039 52.116 40.859
19415.406 52.115 40.031
19415.773 52.114 39.219
19416.141 52.113 38.391
19416.504 52.112 37.562
19416.871 52.111 36.750
19417.238 52.110 35.922
19417.605 52.109 35.094
19417.969 52.107 34.281
19418.336 52.106 33.453
19418.703 52.105 32.641
19419.070 52.104 31.812
19419.434 52.103 31.000
19419.801 52.102 30.172
19420.168 52.101 29.359
19420.535 52.100 28.531
19420.898 52.098 27.719
19421.266 52.097 26.891
19421.633 52.096 26.078
19422.000 52.095 25.250
19422.363 52.094 24.438
19422.730 52.093 23.625
19423.098 52.092 22.797
19423.465 52.091 21.984
19423.828 52.090 21.172
19424.195 52.088 20.344
19424.562 52.087 19.531
19424.930 52.086 18.719
19425.293 52.085 17.891
19425.660 52.084 17.078
19426.027 52.083 16.266
19426.395 52.082 15.453
19426.758 52.081 14.641
19427.125 52.080 13.812
19427.492 52.078 13.000
19427.859 52.077 12.188
19428.223 52.076 11.375
19428.590 52.075 10.562
19428.957 52.074 9.750
19429.324 52.073 8.938
19429.688 52.072 8.125
19430.055 52.071 7.312
19430.422 52.069 6.500
19430.789 52.068 5.688
19431.152 52.067 4.875
19431.520 52.066 4.062
19431.887 52.065 3.250
19432.254 52.064 2.438
19432.617 52.063 1.625
19432.984 52.062 0.812
19433.352 52.061 0.000
19433.719 52.059 -0.812
19434.082 52.058 -1.625
19434.449 52.057 -2.438
19434.816 52.056 -3.234
19435.184 52.055 -4.047
19435.547 52.054 -4.859
19435.914 52.053 -5.672
19436.281 52.052 -6.469
19436.648 52.051 -7.281
19437.012 52.049 -8.094
19437.379 52.048 -8.906
19437.746 52.047 -9.703
19438.113 52.046 -10.516
19438.477 52.045 -11.328
19438.844 52.044 -12.125
19439.211 52.043 -12.938
19439.578 52.042 -13.734
19439.941 52.041 -14.547
19440.309 52.039 -15.359
19440.676 52.038 -16.156
19441.043 52.037 -16.969
19441.406 52.036 -17.766
19441.773 52.035 -18.578
19442.141 52.034 -19.375
19442.508 52.033 -20.188
19442.871 52.032 -20.984
19443.238 52.031 -21.781
19443.605 52.029 -22.594
19443.973 52.028 -23.391
19444.336 52.027 -24.203
19444.703 52.026 -25.000
19445.070 52.025 -25.797
19445.438 52.024 -26.609
19445.801 52.023 -27.406
19446.168 52.022 -28.203
19446.535 52.021 -29.016
19446.902 52.019 -29.812
19447.266 52.018 -30.609
19447.633 52.017 -31.406
19448.000 52.016 -32.203
19448.367 52.015 -33.016
19448.730 52.014 -33.812
19449.098 52.013 -34.609
19449.465 52.012 -35.406
19449.832 52.011 -36.203
19450.195 52.009 -37.000
19450.562 52.008 -37.797
19450.930 52.007 -38.594
19451.297 52.006 -39.391
19451.660 52.005 -40.188
19452.027 52.004 -40.984
19452.395 52.003 -41.781
19452.762 52.002 -42.578
19453.125 52.001 -43.375
19453.492 51.999 -44.172
19453.859 51.998 -44.969
19454.227 51.997 -45.766
19454.590 51.996 -46.562
19454.957 51.995 -47.359
19455.324 51.994 -48.156
19455.691 51.993 -48.953
19456.055 51.992 -49.734
19456.422 51.991 -50.531
19456.789 51.989 -51.328
19457.156 51.988 -52.125
19457.520 51.987 -52.906
19457.887 51.986 -53.703
19458.254 51.985 -54.500
19458.621 51.984 -55.281
19458.984 51.983 -56.078
19459.352 51.982 -56.875
19459.719 51.981 -57.656
19460.086 51.979 -58.453
19460.449 51.978 -59.250
19460.816 51.977 -60.031
19461.184 51.976 -60.828
19461.551 51.975 -61.609
19461.914 51.974 -62.406
19462.281 51.973 -63.188
19462.648 51.972 -63.984
19463.016 51.971 -64.766
19463.379 51.970 -65.562
19463.746 51.968 -66.344
19464.113 51.967 -67.141
19464.480 51.966 -67.922
19464.844 51.965 -68.703
19465.211 51.964 -69.500
19465.578 51.963 -70.281
19465.945 51.962 -71.062
19466.309 51.961 -71.859
19466.676 51.960 -72.641
19467.043 51.959 -73.422
19467.410 51.957 -74.219
19467.773 51.956 -75.000
19468.141 51.955 -75.781
19468.508 51.954 -76.562
19468.875 51.953 -77.344
19469.238 51.952 -78.141
19469.605 51.951 -78.922
19469.973 51.950 -79.703
19470.340 51.949 -80.484
19470.703 51.948 -81.266
19471.070 51.946 -82.047
19471.438 51.945 -82.828
19471.805 51.944 -83.609
19472.168 51.943 -84.391
19472.535 51.942 -85.172
19472.902 51.941 -85.953
19473.270 51.940 -86.734
19473.633 51.939 -87.516
19474.000 51.938 -88.297
19474.367 51.936 -89.078
19474.734 51.935 -89.859
19475.098 51.934 -90.641
19475.465 51.933 -91.422
19475.832 51.932 -92.203
19476.199 51.931 -92.969
19476.562 51.930 -93.750
19476.930 51.929 -94.531
19477.297 51.928 -95.312
19477.664 51.927 -96.078
19478.027 51.925 -96.859
19478.395 51.924 -97.641
19478.762 51.923 -98.422
19479.129 51.922 -99.188
19479.492 51.921 -99.969
19479.859 51.920 -100.750
19480.227 51.919 -101.516
19480.594 51.918 -102.297
19480.957 51.917 -103.062
19481.324 51.916 -103.844
19481.691 51.915 -104.625
19482.059 51.913 -105.391
19482.422 51.912 -106.172
19482.789 51.911 -106.938
19483.156 51.910 -107.719
19483.523 51.909 -108.484
19483.887 51.908 -109.250
19484.254 51.907 -110.031
19484.621 51.906 -110.797
19484.988 51.905 -111.578
19485.352 51.904 -112.344
19485.719 51.902 -113.109
19486.086 51.901 -113.906
19486.453 51.900 -114.656
19486.816 51.899 -115.422
19487.184 51.898 -116.203
19487.551 51.897 -116.969
19487.918 51.896 -117.734
19488.281 51.895 -118.500
19488.648 51.894 -119.266
19489.016 51.893 -120.047
19489.383 51.892 -120.812
19489.746 51.890 -121.578
19490.113 51.889 -122.344
19490.480 51.888 -123.109
19490.848 51.887 -123.875
19491.211 51.886 -124.641
19491.578 51.885 -125.406
19491.945 51.884 -126.172
19492.312 51.883 -126.938
19492.676 51.882 -127.703
19493.043 51.881 -128.469
19493.410 51.879 -129.234
19493.777 51.878 -130.000
19494.141 51.877 -130.766
19494.508 51.876 -131.531
19494.875 51.875 -132.297
19495.242 51.874 -133.062
19495.605 51.873 -133.828
19495.973 51.872 -134.578
19496.340 51.871 -135.344
19496.707 51.870 -136.109
19497.070 51.869 -136.875
19497.438 51.867 -137.641
19497.805 51.866 -138.391
19498.172 51.865 -139.156
19498.535 51.864 -139.922
19498.902 51.863 -140.672
19499.270 51.862 -141.438
19499.637 51.861 -142.203
19500.000 51.860 -142.953
19500.367 51.859 -143.719
19500.734 51.858 -144.469
19501.102 51.857 -145.234
19501.465 51.856 -146.000
19501.832 51.854 -146.750
19502.199 51.853 -147.516
19502.566 51.852 -148.266
19502.930 51.851 -149.016
19503.297 51.850 -149.781
19503.664 51.849 -150.531
19504.031 51.848 -151.297
19504.395 51.847 -152.047
19504.762 51.846 -152.812
19505.129 51.845 -153.562
19505.496 51.844 -154.312
19505.859 51.842 -155.062
19506.227 51.841 -155.828
19506.594 51.840 -156.578
19506.961 51.839 -157.328
19507.324 51.838 -158.094
19507.691 51.837 -158.844
19508.059 51.836 -159.594
19508.426 51.835 -160.344
19508.789 51.834 -161.094
19509.156 51.833 -161.844
19509.523 51.832 -162.609
19509.891 51.831 -163.359
19510.254 51.829 -164.109
19510.621 51.828 -164.859
19510.988 51.827 -165.609
19511.355 51.826 -166.359
19511.719 51.825 -167.109
19512.086 51.824 -167.859
19512.453 51.823 -168.609
19512.820 51.822 -169.359
19513.184 51.821 -170.109
19513.551 51.820 -170.859
19513.918 51.819 -171.609
19514.285 51.818 -172.344
19514.648 51.816 -173.094
19515.016 51.815 -173.844
19515.383 51.814 -174.594
19515.750 51.813 -175.344
19516.113 51.812 -176.078
19516.480 51.811 -176.828
19516.848 51.810 -177.578
19517.215 51.809 -178.328
19517.578 51.808 -179.062
19517.945 51.807 -179.812
19518.312 51.806 179.438
19518.680 51.805 178.703
19519.043 51.803 177.953
19519.410 51.802 177.203
19519.777 51.801 176.469
19520.145 51.800 175.719
19520.508 51.799 174.984
19520.875 51.798 174.234
19521.242 51.797 173.500
19521.609 51.796 172.750
19521.973 51.795 172.016
19522.340 51.794 171.266
19522.707 51.793 170.531
19523.074 51.792 169.797
19523.438 51.791 169.047
19523.805 51.789 168.312
19524.172 51.788 167.562
19524.539 51.787 166.828
19524.902 51.786 166.094
19525.270 51.785 165.359
19525.637 51.784 164.609
19526.004 51.783 163.875
19526.367 51.782 163.141
19526.734 51.781 162.406
19527.102 51.780 161.656
19527.469 51.779 160.922
19527.832 51.778 160.188
19528.199 51.777 159.453
19528.566 51.775 158.719
19528.934 51.774 157.984
19529.297 51.773 157.250
19529.664 51.772 156.516
19530.031 51.771 155.781
19530.398 51.770 155.047
19530.762 51.769 154.312
19531.129 51.768 153.578
19531.496 51.767 152.844
19531.863 51.766 152.109
19532.227 51.765 151.375
19532.594 51.764 150.641
19532.961 51.763 149.906
19533.328 51.762 149.172
19533.691 51.760 148.438
19534.059 51.759 147.719
19534.426 51.758 146.984
19534.793 51.757 146.250
19535.156 51.756 145.516
19535.523 51.755 144.797
19535.891 51.754 144.062
19536.258 51.753 143.328
19536.621 51.752 142.594
19536.988 51.751 141.875
19537.355 51.750 141.141
19537.723 51.749 140.422
19538.086 51.748 139.688
19538.453 51.747 138.953
19538.820 51.745 138.234
19539.188 51.744 137.500
19539.551 51.743 136.781
19539.918 51.742 136.047
19540.285 51.741 135.328
19540.652 51.740 134.594
19541.016 51.739 133.875
19541.383 51.738 133.156
19541.750 51.737 132.422
19542.117 51.736 131.703
19542.480 51.735 130.969
19542.848 51.734 130.250
19543.215 51.733 129.531
19543.582 51.732 128.797
19543.945 51.731 128.078
19544.312 51.729 127.359
19544.680 51.728 126.641
19545.047 51.727 125.922
19545.410 51.726 125.188
19545.777 51.725 124.469
19546.145 51.724 123.750
19546.512 51.723 123.031
19546.875 51.722 122.312
19547.242 51.721 121.594
19547.609 51.720 120.875
19547.977 51.719 120.156
19548.340 51.718 119.438
19548.707 51.717 118.719
19549.074 51.716 118.000
19549.441 51.715 117.281
19549.805 51.714 116.562
19550.172 51.712 115.844
19550.539 51.711 115.125
19550.906 51.710 114.406
19551.270 51.709 113.688
19551.637 51.708 112.969
19552.004 51.707 112.250
19552.371 51.706 111.547
19552.734 51.705 110.828
19553.102 51.704 110.109
19553.469 51.703 109.391
19553.836 51.702 108.688
19554.199 51.701 107.969
19554.566 51.700 107.250
19554.934 51.699 106.531
19555.301 51.698 105.828
19555.664 51.697 105.109
19556.031 51.696 104.406
19556.398 51.694 103.688
19556.766 51.693 102.969
19557.129 51.692 102.266
19557.496 51.691 101.547
19557.863 51.690 100.844
19558.230 51.689 100.125
19558.594 51.688 99.422
19558.961 51.687 98.719
19559.328 51.686 98.000
19559.695 51.685 97.297
19560.059 51.684 96.578
19560.426 51.683 95.875
19560.793 51.682 95.172
19561.160 51.681 94.453
19561.523 51.680 93.750
19561.891 51.679 93.047
19562.258 51.678 92.344
19562.625 51.677 91.625
19562.988 51.675 90.922
19563.355 51.674 90.219
19563.723 51.673 89.516
19564.090 51.672 88.812
19564.453 51.671 88.094
19564.820 51.670 87.391
19565.188 51.669 86.688
19565.555 51.668 85.984
19565.918 51.667 85.281
19566.285 51.666 84.578
19566.652 51.665 83.875
19567.020 51.664 83.172
19567.383 51.663 82.469
19567.750 51.662 81.766
19568.117 51.661 81.062
19568.484 51.660 80.359
19568.848 51.659 79.672
19569.215 51.658 78.969
19569.582 51.657 78.266
19569.949 51.656 77.562
19570.312 51.654 76.859
19570.680 51.653 76.172
19571.047 51.652 75.469
19571.414 51.651 74.766
19571.777 51.650 74.062
19572.145 51.649 73.375
19572.512 51.648 72.672
19572.879 51.647 71.969
19573.242 51.646 71.281
19573.609 51.645 70.578
19573.977 51.644 69.891
19574.344 51.643 69.188
19574.707 51.642 68.484
19575.074 51.641 67.797
19575.441 51.640 67.094
19575.809 51.639 66.406
19576.172 51.638 65.703
19576.539 51.637 65.016
19576.906 51.636 64.328
19577.273 51.635 63.625
19577.637 51.634 62.938
19578.004 51.633 62.250
19578.371 51.631 61.547
19578.738 51.630 60.859
19579.102 51.629 60.172
19579.469 51.628 59.469
19579.836 51.627 58.781
